,AGE,ATTENDANCE,GRADE,INCOME_QUINTILE,PREPARE_ATTENDANCE,PREPARE_GRADE,PREPARE_join_1years_ago,PREPARE_join_2years_ago,PREPARE_join_3years_ago,PREPARE_join_4years_ago,PREPARE_join_this_year,TOTAL_JOIN,TOTAL_OFF,UNI_DIST,join_1years_ago,join_2years_ago,join_3years_ago,join_4years_ago,join_this_year,ADMISSION_수시,ADMISSION_정시,DOUBLE_MAJOR_N,DOUBLE_MAJOR_Y,OCCP_GRP_1_1.인문사회계열,OCCP_GRP_1_2.자연과학계열,OCCP_GRP_1_3.공학계열,OCCP_GRP_1_4.예체능계열,off_1years_ago_N,off_1years_ago_Y,off_2years_ago_N,off_2years_ago_Y,off_3years_ago_N,off_3years_ago_Y,off_4years_ago_N,off_4years_ago_Y,off_this_year_N,off_this_year_Y
9089,0.833333333333333,0.666666666666667,1.0,0.5,0.66885300385458,0.8765718241002003,0.0410118710444954,0.0031989845596449434,0.004686800279872644,0.04388493381987405,0.01114046505415214,0.016483516483516484,0.6000000000000001,0.1460854531983206,0.02857142857142857,0.0,0.0,0.0425531914893617,0.0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0
13647,0.666666666666667,0.3333333333333335,1.0,0.5,0.354777480398772,0.8934589417771888,0.004772615072904076,0.0,0.03077669789571873,0.04285887017824064,0.005623576995612872,0.016483516483516484,0.6000000000000001,0.032106693010619906,0.0,0.0,0.03125,0.0425531914893617,0.0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0
3001,1.0,0.3333333333333335,0.8,0.5,0.41261651440846303,0.6866627101756451,0.05233170279807128,0.035749372396511075,0.04592236523271943,0.04253960576985597,0.015998612683868547,0.027472527472527476,0.6000000000000001,0.008026673252654977,0.02857142857142857,0.022727272727272728,0.03125,0.0425531914893617,0.0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0
12778,0.666666666666667,1.0,1.0,1.0,0.9421609659903091,0.8934589417771888,0.03322766500003478,0.06814807951829194,0.0,0.000319264408384666,0.1261540525112962,0.06593406593406594,0.6000000000000001,0.016053346505309953,0.02857142857142857,0.06818181818181818,0.0,0.0,0.12121212121212122,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0
4668,1.0,0.3333333333333335,0.40000000000000013,1.0,0.41261651440846303,0.34333135508782253,0.10924180265233269,0.05846539890260839,0.16902915681559436,0.08507921153971196,0.06119754100224979,0.09340659340659341,0.6000000000000001,0.028896023709557916,0.08571428571428572,0.045454545454545456,0.15625,0.0851063829787234,0.045454545454545456,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0
18456,1.0,0.3333333333333335,0.40000000000000013,0.25,0.41261651440846303,0.34333135508782253,0.023876652870940582,0.035749372396511075,0.015145667337000693,0.02126980288492799,0.015998612683868547,0.01098901098901099,0.6000000000000001,0.014448011854778958,0.0,0.022727272727272728,0.0,0.02127659574468085,0.0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0
1933,0.666666666666667,0.0,0.6000000000000001,1.0,0.061085737603003065,0.5501275866893661,0.004772615072904076,0.06814807951829194,0.15388348947859365,0.06412867306316862,0.005623576995612872,0.06043956043956045,0.6000000000000001,0.002772850760008083,0.0,0.06818181818181818,0.15625,0.06382978723404255,0.0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0
13737,0.666666666666667,0.3333333333333335,1.0,1.0,0.354777480398772,0.8934589417771888,0.004772615072904076,0.02271602650609731,0.0,0.06412867306316862,0.03575619587453369,0.03296703296703297,0.6000000000000001,0.016320902280398453,0.0,0.022727272727272728,0.0,0.06382978723404255,0.030303030303030304,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0
17589,0.833333333333333,0.666666666666667,0.6000000000000001,0.25,0.66885300385458,0.5332404690123778,0.012556821117364697,0.0031989845596449434,0.03546349817559138,0.0013453280500180798,0.01114046505415214,0.005494505494505495,0.6000000000000001,0.08187206717708076,0.0,0.0,0.03125,0.0,0.0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0
15075,0.833333333333333,0.666666666666667,0.8,1.0,0.66885300385458,0.704906146556289,0.012556821117364697,0.025915011065742254,0.004686800279872644,0.0013453280500180798,0.01114046505415214,0.005494505494505495,0.8,0.16053346505309954,0.0,0.022727272727272728,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
1722,1.0,0.3333333333333335,0.8,1.0,0.41261651440846303,0.6866627101756451,0.080786752725202,0.05846539890260839,0.015145667337000693,0.04253960576985597,0.015998612683868547,0.03296703296703297,0.8,0.022474685107433934,0.05714285714285714,0.045454545454545456,0.0,0.0425531914893617,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
20277,1.0,0.3333333333333335,0.6000000000000001,0.25,0.41261651440846303,0.5149970326317338,0.023876652870940582,0.013033345890413769,0.07669906312843816,0.04253960576985597,0.015998612683868547,0.02197802197802198,0.8,0.025284020745863178,0.0,0.0,0.0625,0.0425531914893617,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
12106,0.833333333333333,0.3333333333333335,0.6000000000000001,1.0,0.37516126105881165,0.5332404690123778,0.0694669209716261,0.0940630905840342,0.03546349817559138,0.0013453280500180798,0.01114046505415214,0.038461538461538464,0.8,0.0016053346505309953,0.05714285714285714,0.09090909090909091,0.03125,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
7721,0.666666666666667,0.3333333333333335,1.0,0.25,0.354777480398772,0.8934589417771888,0.004772615072904076,0.0,0.0,0.04285887017824064,0.005623576995612872,0.01098901098901099,0.8,0.006421338602123981,0.0,0.0,0.0,0.0425531914893617,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
4718,1.0,0.3333333333333335,0.40000000000000013,1.0,0.41261651440846303,0.34333135508782253,0.05233170279807128,0.035749372396511075,0.015145667337000693,0.0,0.015998612683868547,0.01098901098901099,0.8,0.09230674240553223,0.02857142857142857,0.022727272727272728,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
10456,1.0,0.3333333333333335,0.6000000000000001,1.0,0.41261651440846303,0.5149970326317338,0.023876652870940582,0.013033345890413769,0.015145667337000693,0.10634901442463993,0.015998612683868547,0.027472527472527476,0.8,0.004816003951592986,0.0,0.0,0.0,0.10638297872340426,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
20281,0.833333333333333,0.3333333333333335,0.19999999999999996,0.25,0.37516126105881165,0.18990911392455523,0.012556821117364697,0.0031989845596449434,0.03546349817559138,0.022615130934946066,0.01114046505415214,0.01098901098901099,0.8,0.31946159545566805,0.0,0.0,0.03125,0.02127659574468085,0.0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
11897,1.0,1.0,1.0,0.75,1.0,0.8583283877195563,0.023876652870940582,0.013033345890413769,0.13825245891987561,0.0,0.015998612683868547,0.02197802197802198,0.8,0.03050135836008891,0.0,0.0,0.125,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
8749,0.666666666666667,0.3333333333333335,1.0,0.75,0.354777480398772,0.8934589417771888,0.004772615072904076,0.02271602650609731,0.12310679158287491,0.12793808171795257,0.005623576995612872,0.06043956043956045,0.8,0.03560924133905117,0.0,0.022727272727272728,0.125,0.1276595744680851,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
13579,0.833333333333333,0.3333333333333335,0.6000000000000001,1.0,0.37516126105881165,0.5332404690123778,0.26865227046154105,0.5483836207059803,0.03546349817559138,0.0013453280500180798,0.11660463113037503,0.22527472527472528,0.8,0.003602214337776868,0.2571428571428571,0.5454545454545454,0.03125,0.0,0.10606060606060606,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
9019,0.833333333333333,0.0,0.8,0.5,0.08146951826304272,0.704906146556289,0.012556821117364697,0.0031989845596449434,0.0662401960713101,0.04388493381987405,0.01114046505415214,0.02197802197802198,0.8,0.0068226722647567305,0.0,0.0,0.0625,0.0425531914893617,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
7328,0.666666666666667,0.666666666666667,0.40000000000000013,0.5,0.6484692231945404,0.3784619091454549,0.03322766500003478,0.06814807951829194,0.27699028106146856,0.3406361105672324,0.020689886435073284,0.16483516483516486,0.8,0.003317691611097391,0.02857142857142857,0.06818181818181818,0.28125,0.3404255319148936,0.015151515151515152,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
1867,0.833333333333333,0.3333333333333335,0.6000000000000001,1.0,0.37516126105881165,0.5332404690123778,0.5532027697328481,0.5256675941998831,0.3432304771327787,0.06515473670480204,0.04127308393307296,0.3186813186813187,0.8,0.004649934849813918,0.5428571428571428,0.5227272727272727,0.34375,0.06382978723404255,0.030303030303030304,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
6054,1.0,0.3333333333333335,0.40000000000000013,1.0,0.41261651440846303,0.34333135508782253,0.080786752725202,0.035749372396511075,0.07669906312843816,0.0,0.015998612683868547,0.027472527472527476,0.8,0.008989874042973573,0.05714285714285714,0.022727272727272728,0.0625,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
4479,0.666666666666667,1.0,0.8,1.0,0.9421609659903091,0.7217932642332774,0.03322766500003478,0.0,0.18466018737431236,0.04285887017824064,0.020689886435073284,0.05494505494505495,0.8,0.028896023709557916,0.02857142857142857,0.0,0.1875,0.0425531914893617,0.015151515151515152,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
6191,0.833333333333333,0.3333333333333335,0.6000000000000001,0.5,0.37516126105881165,0.5332404690123778,0.012556821117364697,0.0031989845596449434,0.0662401960713101,0.0013453280500180798,0.026206774493612552,0.016483516483516484,0.8,0.006421338602123981,0.0,0.0,0.0625,0.0,0.015151515151515152,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
5581,0.666666666666667,0.3333333333333335,0.6000000000000001,1.0,0.354777480398772,0.5501275866893661,0.004772615072904076,0.02271602650609731,0.15388348947859365,0.000319264408384666,0.020689886435073284,0.038461538461538464,0.8,0.031189358924602194,0.0,0.022727272727272728,0.15625,0.0,0.015151515151515152,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
7041,0.666666666666667,0.3333333333333335,0.6000000000000001,0.75,0.354777480398772,0.5501275866893661,0.004772615072904076,0.15901218554268118,0.0,0.000319264408384666,0.005623576995612872,0.038461538461538464,0.8,0.0032106693010619906,0.0,0.1590909090909091,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
10716,0.666666666666667,0.3333333333333335,1.0,0.5,0.354777480398772,0.8934589417771888,0.03322766500003478,0.02271602650609731,0.06155339579143746,0.000319264408384666,0.05082250531399411,0.038461538461538464,0.8,0.03187735948911548,0.02857142857142857,0.022727272727272728,0.0625,0.0,0.045454545454545456,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
391,0.833333333333333,0.3333333333333335,0.8,0.25,0.37516126105881165,0.704906146556289,0.012556821117364697,0.0031989845596449434,0.09701689396702884,0.19277355401436996,0.01114046505415214,0.06593406593406594,0.8,0.026354243846217176,0.0,0.0,0.09375,0.19148936170212766,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
18446,0.666666666666667,0.3333333333333335,0.8,1.0,0.354777480398772,0.7217932642332774,0.03322766500003478,0.02271602650609731,0.0,0.000319264408384666,0.005623576995612872,0.01098901098901099,0.8,0.03050135836008891,0.02857142857142857,0.022727272727272728,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
13604,0.666666666666667,0.3333333333333335,0.40000000000000013,0.75,0.354777480398772,0.3784619091454549,0.06168271492716548,0.09086410602438924,0.0,0.000319264408384666,0.06588881475345452,0.05494505494505495,0.6000000000000001,0.00353173623116819,0.05714285714285714,0.09090909090909091,0.0,0.0,0.06060606060606061,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0
1836,0.833333333333333,0.0,1.0,1.0,0.08146951826304272,0.8765718241002003,0.012556821117364697,0.048631037571839564,0.004686800279872644,0.04388493381987405,0.01114046505415214,0.02197802197802198,0.6000000000000001,0.03130402568535441,0.0,0.045454545454545456,0.0,0.0425531914893617,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0
8866,1.0,0.3333333333333335,0.6000000000000001,0.25,0.41261651440846303,0.5149970326317338,0.023876652870940582,0.013033345890413769,0.015145667337000693,0.02126980288492799,0.015998612683868547,0.005494505494505495,0.6000000000000001,0.008026673252654977,0.0,0.0,0.0,0.02127659574468085,0.0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0
9098,0.833333333333333,0.0,1.0,0.25,0.08146951826304272,0.8765718241002003,0.012556821117364697,0.025915011065742254,0.03546349817559138,0.022615130934946066,0.04127308393307296,0.027472527472527476,0.6000000000000001,0.012842677204247963,0.0,0.022727272727272728,0.03125,0.02127659574468085,0.030303030303030304,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0
1352,0.5,0.666666666666667,0.8,1.0,0.6255395590842645,0.7492810115879327,0.0569100998542614,0.0004948337317182867,0.0004389427812560229,0.035663391643666935,0.015066309439460412,0.016483516483516484,0.6000000000000001,0.013377788754424962,0.05714285714285714,0.0,0.0,0.0,0.015151515151515152,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0
2536,1.0,0.3333333333333335,0.8,0.5,0.41261651440846303,0.6866627101756451,0.023876652870940582,0.035749372396511075,0.015145667337000693,0.0,0.015998612683868547,0.005494505494505495,0.6000000000000001,0.008026673252654977,0.0,0.022727272727272728,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0
4714,1.0,0.0,1.0,0.25,0.11892477161269438,0.8583283877195563,0.023876652870940582,0.013033345890413769,0.015145667337000693,0.04253960576985597,0.015998612683868547,0.01098901098901099,0.6000000000000001,0.4446776981970857,0.0,0.0,0.0,0.0425531914893617,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0
12960,1.0,0.666666666666667,0.8,0.25,0.7063082572042314,0.6866627101756451,0.023876652870940582,0.035749372396511075,0.015145667337000693,0.0,0.015998612683868547,0.005494505494505495,0.6000000000000001,0.011237342553716967,0.0,0.022727272727272728,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0
620,0.5,0.0,1.0,0.25,0.038156073492727316,0.9209466891318441,0.0,0.0004948337317182867,0.0004389427812560229,0.035663391643666935,0.0,0.0,0.6000000000000001,0.19424549271425043,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0
7475,1.0,0.3333333333333335,0.40000000000000013,0.75,0.41261651440846303,0.34333135508782253,0.023876652870940582,0.013033345890413769,0.015145667337000693,0.02126980288492799,0.03106492212332896,0.01098901098901099,0.6000000000000001,0.0008026673252654977,0.0,0.0,0.0,0.02127659574468085,0.015151515151515152,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0
8851,1.0,0.3333333333333335,0.8,0.25,0.41261651440846303,0.6866627101756451,0.023876652870940582,0.013033345890413769,0.015145667337000693,0.04253960576985597,0.015998612683868547,0.01098901098901099,0.6000000000000001,0.5442084465300074,0.0,0.0,0.0,0.0425531914893617,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0
4746,0.833333333333333,0.666666666666667,0.8,0.5,0.66885300385458,0.704906146556289,0.012556821117364697,0.0031989845596449434,0.004686800279872644,0.022615130934946066,0.01114046505415214,0.005494505494505495,0.6000000000000001,0.0032106693010619906,0.0,0.0,0.0,0.02127659574468085,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0
1463,0.833333333333333,0.3333333333333335,1.0,0.5,0.37516126105881165,0.8765718241002003,0.012556821117364697,0.0031989845596449434,0.004686800279872644,0.128964145359586,0.04127308393307296,0.04395604395604396,0.6000000000000001,0.387487651271919,0.0,0.0,0.0,0.1276595744680851,0.030303030303030304,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
4962,0.666666666666667,0.666666666666667,0.8,1.0,0.6484692231945404,0.7217932642332774,0.004772615072904076,0.02271602650609731,0.0,0.000319264408384666,0.005623576995612872,0.005494505494505495,0.6000000000000001,0.006421338602123981,0.0,0.022727272727272728,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0
11863,1.0,0.3333333333333335,0.8,0.5,0.41261651440846303,0.6866627101756451,0.023876652870940582,0.013033345890413769,0.07669906312843816,0.0,0.015998612683868547,0.01098901098901099,0.8,0.004816003951592986,0.0,0.0,0.0625,0.0,0.0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1
3239,1.0,0.3333333333333335,1.0,0.25,0.41261651440846303,0.8583283877195563,0.023876652870940582,0.013033345890413769,0.04592236523271943,0.0,0.015998612683868547,0.005494505494505495,0.8,0.017658681155840947,0.0,0.0,0.03125,0.0,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
8855,1.0,0.0,0.8,0.5,0.11892477161269438,0.6866627101756451,0.023876652870940582,0.013033345890413769,0.04592236523271943,0.02126980288492799,0.03106492212332896,0.016483516483516484,0.8,0.08080184407672676,0.0,0.0,0.03125,0.02127659574468085,0.015151515151515152,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1
6028,1.0,0.0,0.6000000000000001,1.0,0.11892477161269438,0.5149970326317338,0.023876652870940582,0.013033345890413769,0.07669906312843816,0.0,0.015998612683868547,0.01098901098901099,0.6000000000000001,0.0,0.0,0.0,0.0625,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0
5024,0.5,0.3333333333333335,0.6000000000000001,0.75,0.33184781628849624,0.5776153340440215,0.0,0.023210860237815597,0.031215640676974757,0.035663391643666935,0.0,0.01098901098901099,0.6000000000000001,0.01669548036552235,0.0,0.022727272727272728,0.03125,0.0,0.0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
10794,0.5,0.3333333333333335,0.6000000000000001,0.5,0.33184781628849624,0.5776153340440215,0.0284550499271307,0.023210860237815597,0.031215640676974757,0.035663391643666935,0.0,0.016483516483516484,0.8,0.035638429241788096,0.02857142857142857,0.022727272727272728,0.03125,0.0,0.0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1
3459,0.666666666666667,0.666666666666667,0.6000000000000001,1.0,0.6484692231945404,0.5501275866893661,0.03322766500003478,0.0,0.0,0.000319264408384666,0.005623576995612872,0.005494505494505495,0.6000000000000001,0.025685354408495925,0.02857142857142857,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
3151,1.0,0.3333333333333335,0.8,0.25,0.41261651440846303,0.6866627101756451,0.023876652870940582,0.013033345890413769,0.04592236523271943,0.10634901442463993,0.015998612683868547,0.03296703296703297,0.6000000000000001,0.019264015806371944,0.0,0.0,0.03125,0.10638297872340426,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0
10783,0.5,0.3333333333333335,0.40000000000000013,0.75,0.33184781628849624,0.4059496565001103,0.0,0.023210860237815597,0.0004389427812560229,0.035663391643666935,0.030132618878920825,0.016483516483516484,0.6000000000000001,0.006956450152300979,0.0,0.022727272727272728,0.0,0.0,0.030303030303030304,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0
3199,1.0,0.3333333333333335,1.0,0.25,0.41261651440846303,0.8583283877195563,0.023876652870940582,0.013033345890413769,0.07669906312843816,0.02126980288492799,0.015998612683868547,0.016483516483516484,0.8,0.08936362887955872,0.0,0.0,0.0625,0.02127659574468085,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
3158,1.0,0.3333333333333335,1.0,0.75,0.41261651440846303,0.8583283877195563,0.023876652870940582,0.035749372396511075,0.015145667337000693,0.0,0.015998612683868547,0.005494505494505495,0.6000000000000001,0.004816003951592986,0.0,0.022727272727272728,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0
4041,0.833333333333333,0.666666666666667,1.0,1.0,0.66885300385458,0.8765718241002003,0.0410118710444954,0.07134706407793687,0.004686800279872644,0.0013453280500180798,0.01114046505415214,0.02197802197802198,0.6000000000000001,0.015652012842677206,0.02857142857142857,0.06818181818181818,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0
13861,0.5,0.666666666666667,0.6000000000000001,0.5,0.6255395590842645,0.5776153340440215,0.0284550499271307,0.023210860237815597,0.0004389427812560229,0.035663391643666935,0.0,0.01098901098901099,0.6000000000000001,0.2608668807112867,0.02857142857142857,0.022727272727272728,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0
9783,1.0,0.3333333333333335,0.8,1.0,0.41261651440846303,0.6866627101756451,0.023876652870940582,0.035749372396511075,0.015145667337000693,0.0,0.015998612683868547,0.005494505494505495,0.8,0.3210669301061991,0.0,0.022727272727272728,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
12048,0.833333333333333,0.3333333333333335,0.6000000000000001,0.25,0.37516126105881165,0.5332404690123778,0.012556821117364697,0.0031989845596449434,0.004686800279872644,0.022615130934946066,0.01114046505415214,0.005494505494505495,0.6000000000000001,0.004816003951592986,0.0,0.0,0.0,0.02127659574468085,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0
7812,0.666666666666667,0.3333333333333335,0.6000000000000001,0.75,0.354777480398772,0.5501275866893661,0.004772615072904076,0.0,0.03077669789571873,0.000319264408384666,0.005623576995612872,0.005494505494505495,0.6000000000000001,0.014448011854778958,0.0,0.0,0.03125,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0
234,1.0,0.3333333333333335,0.19999999999999996,0.75,0.41261651440846303,0.17166567754391132,0.023876652870940582,0.013033345890413769,0.015145667337000693,0.02126980288492799,0.015998612683868547,0.005494505494505495,0.6000000000000001,0.0032106693010619906,0.0,0.0,0.0,0.02127659574468085,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0
12991,0.666666666666667,1.0,1.0,1.0,0.9421609659903091,0.8934589417771888,0.06168271492716548,0.04543205301219462,0.0,0.000319264408384666,0.005623576995612872,0.02197802197802198,0.6000000000000001,0.017658681155840947,0.05714285714285714,0.045454545454545456,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0
13031,1.0,0.666666666666667,0.6000000000000001,0.25,0.7063082572042314,0.5149970326317338,0.023876652870940582,0.035749372396511075,0.015145667337000693,0.0,0.015998612683868547,0.005494505494505495,0.6000000000000001,0.04976537416646085,0.0,0.022727272727272728,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0
11865,1.0,0.0,1.0,0.5,0.11892477161269438,0.8583283877195563,0.023876652870940582,0.013033345890413769,0.015145667337000693,0.04253960576985597,0.015998612683868547,0.01098901098901099,0.6000000000000001,0.009632007903185972,0.0,0.0,0.0,0.0425531914893617,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0
